state_fips,state,ym,mw,mw_state,mw_federal,mw_prev,pct,qual,fed_prev,qual_state
35,New Mexico,2022-11,11.5,11.5,7.25,11.5,0.0,0,7.25,0
35,New Mexico,2022-12,11.5,11.5,7.25,11.5,0.0,0,7.25,0
35,New Mexico,2023-01,12.0,12.0,7.25,11.5,0.04347826086956519,0,7.25,0
35,New Mexico,2023-02,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-03,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-04,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-05,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-06,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-07,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-08,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-09,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-10,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-11,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2023-12,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-01,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-02,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-03,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-04,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-05,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-06,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-07,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-08,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-09,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-10,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-11,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2024-12,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-01,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-02,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-03,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-04,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-05,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-06,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-07,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-08,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-09,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-10,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-11,12.0,12.0,7.25,12.0,0.0,0,7.25,0
35,New Mexico,2025-12,12.0,12.0,7.25,12.0,0.0,0,7.25,0
36,New York,1990-01,3.35,3.35,3.35,,,0,,0
36,New York,1990-02,3.35,3.35,3.35,3.35,0.0,0,3.35,0
36,New York,1990-03,3.35,3.35,3.35,3.35,0.0,0,3.35,0
36,New York,1990-04,3.8,3.8,3.8,3.35,0.13432835820895517,1,3.35,1
36,New York,1990-05,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-06,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-07,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-08,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-09,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-10,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-11,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1990-12,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1991-01,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1991-02,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1991-03,3.8,3.8,3.8,3.8,0.0,0,3.8,0
36,New York,1991-04,4.25,4.25,4.25,3.8,0.11842105263157898,1,3.8,1
36,New York,1991-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-10,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-11,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1991-12,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-01,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-02,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-03,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-04,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-10,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-11,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1992-12,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-01,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-02,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-03,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-04,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-10,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-11,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1993-12,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-01,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-02,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-03,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-04,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-10,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-11,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1994-12,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-01,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-02,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-03,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-04,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-10,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-11,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1995-12,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-01,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-02,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-03,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-04,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-05,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-06,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-07,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-08,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-09,4.25,4.25,4.25,4.25,0.0,0,4.25,0
36,New York,1996-10,4.75,4.25,4.75,4.25,0.11764705882352944,1,4.25,0
36,New York,1996-11,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1996-12,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-01,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-02,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-03,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-04,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-05,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-06,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-07,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-08,4.75,4.25,4.75,4.75,0.0,0,4.75,0
36,New York,1997-09,5.15,4.25,5.15,4.75,0.08421052631578951,1,4.75,0
36,New York,1997-10,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1997-11,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1997-12,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-01,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-02,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-03,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-04,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-05,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-06,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-07,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-08,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-09,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-10,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-11,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1998-12,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-01,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-02,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-03,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-04,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-05,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-06,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-07,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-08,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-09,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-10,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-11,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,1999-12,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,2000-01,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,2000-02,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,2000-03,5.15,4.25,5.15,5.15,0.0,0,5.15,0
36,New York,2000-04,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-05,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-06,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-07,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-08,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-09,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-10,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-11,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2000-12,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-01,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-02,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-03,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-04,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-05,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-06,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-07,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-08,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-09,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-10,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-11,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2001-12,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-01,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-02,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-03,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-04,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-05,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-06,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-07,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-08,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-09,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-10,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-11,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2002-12,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-01,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-02,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-03,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-04,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-05,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-06,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-07,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-08,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-09,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-10,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-11,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2003-12,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-01,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-02,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-03,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-04,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-05,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-06,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-07,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-08,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-09,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-10,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-11,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2004-12,5.15,5.15,5.15,5.15,0.0,0,5.15,0
36,New York,2005-01,6.0,6.0,5.15,5.15,0.16504854368932032,1,5.15,1
36,New York,2005-02,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-03,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-04,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-05,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-06,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-07,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-08,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-09,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-10,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-11,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2005-12,6.0,6.0,5.15,6.0,0.0,0,5.15,0
36,New York,2006-01,6.75,6.75,5.15,6.0,0.125,1,5.15,1
36,New York,2006-02,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-03,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-04,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-05,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-06,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-07,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-08,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-09,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-10,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-11,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2006-12,6.75,6.75,5.15,6.75,0.0,0,5.15,0
36,New York,2007-01,7.15,7.15,5.15,6.75,0.059259259259259345,1,5.15,1
36,New York,2007-02,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-03,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-04,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-05,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-06,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-07,7.15,7.15,5.15,7.15,0.0,0,5.15,0
36,New York,2007-08,7.15,7.15,5.85,7.15,0.0,0,5.15,0
36,New York,2007-09,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2007-10,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2007-11,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2007-12,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-01,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-02,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-03,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-04,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-05,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-06,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-07,7.15,7.15,5.85,7.15,0.0,0,5.85,0
36,New York,2008-08,7.15,7.15,6.55,7.15,0.0,0,5.85,0
36,New York,2008-09,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2008-10,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2008-11,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2008-12,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-01,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-02,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-03,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-04,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-05,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-06,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-07,7.15,7.15,6.55,7.15,0.0,0,6.55,0
36,New York,2009-08,7.25,7.25,7.25,7.15,0.013986013986013957,0,6.55,0
36,New York,2009-09,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2009-10,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2009-11,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2009-12,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-01,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-02,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-03,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-04,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-05,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-06,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-07,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-08,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-09,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-10,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-11,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2010-12,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-01,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-02,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-03,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-04,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-05,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-06,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-07,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-08,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-09,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-10,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-11,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2011-12,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-01,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-02,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-03,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-04,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-05,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-06,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-07,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-08,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-09,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-10,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-11,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2012-12,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-01,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-02,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-03,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-04,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-05,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-06,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-07,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-08,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-09,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-10,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-11,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2013-12,7.25,7.25,7.25,7.25,0.0,0,7.25,0
36,New York,2014-01,8.0,8.0,7.25,7.25,0.10344827586206895,1,7.25,1
36,New York,2014-02,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-03,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-04,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-05,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-06,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-07,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-08,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-09,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-10,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-11,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2014-12,8.0,8.0,7.25,8.0,0.0,0,7.25,0
36,New York,2015-01,8.75,8.75,7.25,8.0,0.09375,1,7.25,1
36,New York,2015-02,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-03,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-04,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-05,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-06,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-07,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-08,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-09,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-10,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-11,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2015-12,8.75,8.75,7.25,8.75,0.0,0,7.25,0
36,New York,2016-01,9.0,9.0,7.25,8.75,0.02857142857142847,0,7.25,0
36,New York,2016-02,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-03,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-04,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-05,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-06,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-07,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-08,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-09,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-10,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-11,9.0,9.0,7.25,9.0,0.0,0,7.25,0
36,New York,2016-12,9.0,9.0,7.25,9.0,0.0,0,7.25,0
